id,tweet,tokenized,lemmatized,stemmed,label
901218916722237441,link to tickets in bio    concert alertaugust 31st   houston  texas   l o u d  muzik,link to tickets in bio concert alertaugust 31st houston texas l o u d muzik,link to ticket in bio concert alertaugust 31st houston texas l o u d muzik,link to ticket in bio concert alertaugust 31st houston texa l o u d muzik,0
901218882001805316,pug cupcakes for daughter s bi hday party   pugsrule  bellaire  texas,pug cupcakes for daughter s bi hday party pugsrule bellaire texas,pug cupcake for daughter s bi hday party pugsrule bellaire texas,pug cupcak for daughter s bi hday parti pugsrul bellair texa,0
901218864956157952,finished up a strong first week of school and training   riceowls  hurricaneharvey  hunkereddown,finished up a strong first week of school and training riceowls hurricaneharvey hunkereddown,finished up a strong first week of school and training riceowls hurricaneharvey hunkereddown,finish up a strong first week of school and train riceowl hurricaneharvey hunkereddown,0
901218825538031617,i m at starbucks coffee in houston  tx 1t5kvcyvmgv,i m at starbucks coffee in houston tx 1t5kvcyvmgv,i m at starbucks coffee in houston tx 1t5kvcyvmgv,i m at starbuck coffe in houston tx 1t5kvcyvmgv,0
901218775122313216,link to tickets in bio    concert alertaugust 31st   houston  texas   l o u d  muzik,link to tickets in bio concert alertaugust 31st houston texas l o u d muzik,link to ticket in bio concert alertaugust 31st houston texas l o u d muzik,link to ticket in bio concert alertaugust 31st houston texa l o u d muzik,0
901218732411805697,no bread to be found in the grocery store  so i made some from,no bread to be found in the grocery store so i made some from,no bread to be found in the grocery store so i made some from,no bread to be found in the groceri store so i made some from,0
901218619639681024,i m at capital one bank in houston  tx  isor2eklqu9,i m at capital one bank in houston tx isor2eklqu9,i m at capital one bank in houston tx isor2eklqu9,i m at capit one bank in houston tx isor2eklqu9,0
901218440043798528,i m ready for  hurricaneharvey thank you tia sustaitaedna for my,i m ready for hurricaneharvey thank you tia sustaitaedna for my,i m ready for hurricaneharvey thank you tia sustaitaedna for my,i m readi for hurricaneharvey thank you tia sustaitaedna for my,0
901217919014776833,here in texas  we ve been watching hurricane harvey intensify and head towards our coast over,here in texas we ve been watching hurricane harvey intensify and head towards our coast over,here in texas we ve been watching hurricane harvey intensify and head towards our coast over,here in texa we ve been watch hurrican harvey intensifi and head toward our coast over,1
901217782410473477,our new bodytite procedure results in much tighter skin than traditional liposuction  don t miss our 20  off special  book before august 31 pic     kaekbafplx,our new bodytite procedure results in much tighter skin than traditional liposuction don t miss our 20 off special book before august 31 pic kaekbafplx,our new bodytite procedure result in much tighter skin than traditional liposuction don t miss our 20 off special book before august 31 pic kaekbafplx,our new bodytit procedur result in much tighter skin than tradit liposuct don t miss our 20 off special book befor august 31 pic kaekbafplx,0
901217473609048065,accident cleared in  swside on 69 sw fwy outbound at gessner  stop and go traffic back to bellaire blvd  delay of 3 mins  traffic,accident cleared in swside on 69 sw fwy outbound at gessner stop and go traffic back to bellaire blvd delay of 3 mins traffic,accident cleared in swside on 69 sw fwy outbound at gessner stop and go traffic back to bellaire blvd delay of 3 min traffic,accid clear in swside on 69 sw fwi outbound at gessner stop and go traffic back to bellair blvd delay of 3 min traffic,0
901217252262920193,ha   repost  hurricane  harvey  hunkerdown  houston  htown,ha repost hurricane harvey hunkerdown houston htown,ha repost hurricane harvey hunkerdown houston htown,ha repost hurrican harvey hunkerdown houston htown,1
901216906438483978,for someone who does not care so much fore baseball  i had a nice time with my  crufam last,for someone who does not care so much fore baseball i had a nice time with my crufam last,for someone who doe not care so much fore baseball i had a nice time with my crufam last,for someon who doe not care so much fore basebal i had a nice time with my crufam last,0
901216692193439744,tacotime  taqueria la borrega,tacotime taqueria la borrega,tacotime taqueria la borrega,tacotim taqueria la borrega,0
901216649021243392,the adobo abides   adobosauce  pullthatpork  harveyis ing  heights area,the adobo abides adobosauce pullthatpork harveyis ing heights area,the adobo abides adobosauce pullthatpork harveyis ing height area,the adobo abid adobosauc pullthatpork harveyi ing height area,0
901216538694385665,made myself a nice  lunch plate   stormfood  cottoncandygrapes  felinosalami  seasidecheddar,made myself a nice lunch plate stormfood cottoncandygrapes felinosalami seasidecheddar,made myself a nice lunch plate stormfood cottoncandygrapes felinosalami seasidecheddar,made myself a nice lunch plate stormfood cottoncandygrap felinosalami seasidecheddar,0
901216391679930368,la batalla de las paletas   imag nate que el dinero no es impedimento y pudieras tener estas,la batalla de las paletas imag nate que el dinero no es impedimento y pudieras tener estas,la batalla de la paletas imag nate que el dinero no e impedimento y pudieras tener estas,la batalla de la paleta imag nate que el dinero no es impedimento y pudiera tener esta,0
901216391377944576,say hello to my little friend  two days of smoking and roasting to pulled pork   harveyis ing,say hello to my little friend two days of smoking and roasting to pulled pork harveyis ing,say hello to my little friend two day of smoking and roasting to pulled pork harveyis ing,say hello to my littl friend two day of smoke and roast to pull pork harveyi ing,0
901216162494783488,we are home and ready to hunker down   survivingharvey  dukesanddingssurvivingharvey  awduke4,we are home and ready to hunker down survivingharvey dukesanddingssurvivingharvey awduke4,we are home and ready to hunker down survivingharvey dukesanddingssurvivingharvey awduke4,we are home and readi to hunker down survivingharvey dukesanddingssurvivingharvey awduke4,0
901215742808526850,drive slow homey     igotmyownlane  laneswitchin  hueston  houston  texas,drive slow homey igotmyownlane laneswitchin hueston houston texas,drive slow homey igotmyownlane laneswitchin hueston houston texas,drive slow homey igotmyownlan laneswitchin hueston houston texa,0
901215703734390786,accident cleared in  no hside on i 45 n fwy inbound at the 610 n lp  stop and go traffic back to crosstimbers  delay of 3 mins  traffic,accident cleared in no hside on i 45 n fwy inbound at the 610 n lp stop and go traffic back to crosstimbers delay of 3 mins traffic,accident cleared in no hside on i 45 n fwy inbound at the 610 n lp stop and go traffic back to crosstimbers delay of 3 min traffic,accid clear in no hside on i 45 n fwi inbound at the 610 n lp stop and go traffic back to crosstimb delay of 3 min traffic,0
901215492609908736,tanker truck is refilling this exxon  waiting for them to finish so i can top off the tank  6omfytynxo,tanker truck is refilling this exxon waiting for them to finish so i can top off the tank 6omfytynxo,tanker truck is refilling this exxon waiting for them to finish so i can top off the tank 6omfytynxo,tanker truck is refil thi exxon wait for them to finish so i can top off the tank 6omfytynxo,0
901215486389747713,on the menu tonight  ub hickory king grits from circle s farms  collard greens  ub hot sauce,on the menu tonight ub hickory king grits from circle s farms collard greens ub hot sauce,on the menu tonight ub hickory king grit from circle s farm collard green ub hot sauce,on the menu tonight ub hickori king grit from circl s farm collard green ub hot sauc,0
901215019010060289,definitely prepared for the hurricane  mariedennise  hurricane  hurricaneharvey  htx  houston,definitely prepared for the hurricane mariedennise hurricane hurricaneharvey htx houston,definitely prepared for the hurricane mariedennise hurricane hurricaneharvey htx houston,definit prepar for the hurrican mariedennis hurrican hurricaneharvey htx houston,2
901214958930808832,happy hour finale now  5 8p at melodrama boutique  be safe and if you can make we would love to,happy hour finale now 5 8p at melodrama boutique be safe and if you can make we would love to,happy hour finale now 5 8p at melodrama boutique be safe and if you can make we would love to,happi hour final now 5 8p at melodrama boutiqu be safe and if you can make we would love to,0
901214697579479041,accident blocks 3 right lanes  in  swside on 69 sw fwy outbound at gessner  stop and go traffic back to bellaire blvd  delay of 3 mins,accident blocks 3 right lanes in swside on 69 sw fwy outbound at gessner stop and go traffic back to bellaire blvd delay of 3 mins,accident block 3 right lane in swside on 69 sw fwy outbound at gessner stop and go traffic back to bellaire blvd delay of 3 min,accid block 3 right lane in swside on 69 sw fwi outbound at gessner stop and go traffic back to bellair blvd delay of 3 min,0
